trip id,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,count
190_95,190,42.365673,-71.064263,95,42.372969,-71.094445,4
190_96,190,42.365673,-71.064263,96,42.373379,-71.111075,1
190_98,190,42.365673,-71.064263,98,42.371848,-71.060292,4
190_99,190,42.365673,-71.064263,99,42.385582,-71.113341,1
191_100,191,42.33209606,-71.12845883,100,42.396969,-71.123024,1
191_103,191,42.33209606,-71.12845883,103,42.346563,-71.128374,1
191_11,191,42.33209606,-71.12845883,11,42.338629,-71.1065,1
191_12,191,42.33209606,-71.12845883,12,42.33624445,-71.08798563,1
191_131,191,42.33209606,-71.12845883,131,42.32293117,-71.10014141,1
191_184,191,42.33209606,-71.12845883,184,42.35775309,-71.10393405,1
191_19,191,42.33209606,-71.12845883,19,42.347241,-71.105301,1
191_191,191,42.33209606,-71.12845883,191,42.33209606,-71.12845883,3
191_193,191,42.33209606,-71.12845883,193,42.33376473,-71.12046447,2
191_227,191,42.33209606,-71.12845883,227,42.349496,-71.10057592,1
191_30,191,42.33209606,-71.12845883,30,42.33462893,-71.10407918,2
191_338,191,42.33209606,-71.12845883,338,42.34835863,-71.13997217,1
191_342,191,42.33209606,-71.12845883,342,42.34465063,-71.09732501,1
191_354,191,42.33209606,-71.12845883,354,42.34286835,-71.14127841,2
191_40,191,42.33209606,-71.12845883,40,42.363871,-71.050877,1
191_68,191,42.33209606,-71.12845883,68,42.36507,-71.1031,1
191_69,191,42.33209606,-71.12845883,69,42.341598,-71.123338,6
191_82,191,42.33209606,-71.12845883,82,42.3382668,-71.13894682,1
191_86,191,42.33209606,-71.12845883,86,42.33299892,-71.11634426,1
192_105,192,42.354659,-71.053181,105,42.3572185,-71.11387163,1
192_107,192,42.354659,-71.053181,107,42.3625,-71.08822,1
192_119,192,42.354659,-71.053181,119,42.335741,-71.03877,4
192_120,192,42.354659,-71.053181,120,42.356052,-71.069849,2
192_121,192,42.354659,-71.053181,121,42.335693,-71.045859,4
192_128,192,42.354659,-71.053181,128,42.320561,-71.06198,1
192_13,192,42.354659,-71.053181,13,42.33671641,-71.06880777,2
192_131,192,42.354659,-71.053181,131,42.32293117,-71.10014141,1
192_134,192,42.354659,-71.053181,134,42.350413,-71.07655,2
192_136,192,42.354659,-71.053181,136,42.344796,-71.031614,1
192_150,192,42.354659,-71.053181,150,42.344137,-71.052608,4
192_151,192,42.354659,-71.053181,151,42.358155,-71.052163,2
192_152,192,42.354659,-71.053181,152,42.345901,-71.063187,6
192_157,192,42.354659,-71.053181,157,42.35317809,-71.04817357,1
192_16,192,42.354659,-71.053181,16,42.34807412,-71.07657015,3
192_161,192,42.354659,-71.053181,161,42.3391085,-71.0514432,4
192_163,192,42.354659,-71.053181,163,42.344792,-71.044024,3
192_167,192,42.354659,-71.053181,167,42.317642,-71.056664,2
192_186,192,42.354659,-71.053181,186,42.3481,-71.03764,1
192_189,192,42.354659,-71.053181,189,42.36242784,-71.08495474,1
192_19,192,42.354659,-71.053181,19,42.347241,-71.105301,2
192_190,192,42.354659,-71.053181,190,42.365673,-71.064263,30
192_191,192,42.354659,-71.053181,191,42.33209606,-71.12845883,1
192_192,192,42.354659,-71.053181,192,42.354659,-71.053181,7
192_193,192,42.354659,-71.053181,193,42.33376473,-71.12046447,1
192_195,192,42.354659,-71.053181,195,42.37150494,-71.07249312,1
192_20,192,42.354659,-71.053181,20,42.35991176,-71.05142981,4
192_21,192,42.354659,-71.053181,21,42.34652004,-71.08065777,10
192_218,192,42.354659,-71.053181,218,42.351586,-71.04569256,4
192_22,192,42.354659,-71.053181,22,42.352175,-71.055547,6
192_23,192,42.354659,-71.053181,23,42.35892,-71.057629,2
192_233,192,42.354659,-71.053181,233,42.34619708,-71.10728681,2
192_24,192,42.354659,-71.053181,24,42.35148193,-71.04436085,8
192_25,192,42.354659,-71.053181,25,42.341332,-71.076847,3
192_26,192,42.354659,-71.053181,26,42.341522,-71.068922,5
192_31,192,42.354659,-71.053181,31,42.34881026,-71.04167744,5
192_327,192,42.354659,-71.053181,327,42.37487847,-71.06383499,4
192_345,192,42.354659,-71.053181,345,42.35182807,-71.06781138,11
192_346,192,42.354659,-71.053181,346,42.33554308,-71.1506152,3
192_35,192,42.354659,-71.053181,35,42.35533502,-71.05822917,5
192_363,192,42.354659,-71.053181,363,42.34521562,-71.06384031,3
192_364,192,42.354659,-71.053181,364,42.3388956,-71.08149976,1
192_365,192,42.354659,-71.053181,365,42.3494261,-71.0620996,1
192_366,192,42.354659,-71.053181,366,42.34278116,-71.05747275,2
192_369,192,42.354659,-71.053181,369,42.36254854,-71.05737358,8
192_370,192,42.354659,-71.053181,370,42.35096144,-71.07782811,4
192_372,192,42.354659,-71.053181,372,42.34958942,-71.07946779,2
192_374,192,42.354659,-71.053181,374,42.35668335,-71.06166646,1
192_377,192,42.354659,-71.053181,377,42.37927325,-71.10341903,1
192_379,192,42.354659,-71.053181,379,42.34254914,-71.07421449,1
192_39,192,42.354659,-71.053181,39,42.3385146,-71.07404083,2
192_4,192,42.354659,-71.053181,4,42.345392,-71.069616,10
192_40,192,42.354659,-71.053181,40,42.363871,-71.050877,12
192_42,192,42.354659,-71.053181,42,42.35205477,-71.07048687,4
192_43,192,42.354659,-71.053181,43,42.357143,-71.050699,2
192_46,192,42.354659,-71.053181,46,42.34366582,-71.08582377,1
192_48,192,42.354659,-71.053181,48,42.356755,-71.055407,2
192_49,192,42.354659,-71.053181,49,42.351146,-71.066289,2
192_50,192,42.354659,-71.053181,50,42.35114198,-71.07329249,7
192_52,192,42.354659,-71.053181,52,42.348717,-71.085954,4
192_53,192,42.354659,-71.053181,53,42.35082681,-71.08981088,1
192_54,192,42.354659,-71.053181,54,42.354979,-71.063348,3
192_55,192,42.354659,-71.053181,55,42.347265,-71.088088,1
192_57,192,42.354659,-71.053181,57,42.34054262,-71.08138848,1
192_58,192,42.354659,-71.053181,58,42.35553628,-71.0728687,1
192_59,192,42.354659,-71.053181,59,42.351356,-71.059367,4
192_6,192,42.354659,-71.053181,6,42.36121165,-71.0653062,5
192_63,192,42.354659,-71.053181,63,42.34404051,-71.05737627,1
192_64,192,42.354659,-71.053181,64,42.3510045,-71.04930013,1
192_65,192,42.354659,-71.053181,65,42.34776345,-71.04535997,1
192_67,192,42.354659,-71.053181,67,42.3581,-71.093198,1
192_68,192,42.354659,-71.053181,68,42.36507,-71.1031,1
192_69,192,42.354659,-71.053181,69,42.341598,-71.123338,2
192_7,192,42.354659,-71.053181,7,42.35339051,-71.0445714,3
192_70,192,42.354659,-71.053181,70,42.3722168,-71.12188071,3
192_74,192,42.354659,-71.053181,74,42.373268,-71.118579,1
192_81,192,42.354659,-71.053181,81,42.352409,-71.062679,1
192_84,192,42.354659,-71.053181,84,42.366981,-71.076472,1
192_86,192,42.354659,-71.053181,86,42.33299892,-71.11634426,4
192_87,192,42.354659,-71.053181,87,42.366621,-71.114214,1
192_90,192,42.354659,-71.053181,90,42.370677,-71.076529,3
192_95,192,42.354659,-71.053181,95,42.372969,-71.094445,1
192_96,192,42.354659,-71.053181,96,42.373379,-71.111075,1
192_98,192,42.354659,-71.053181,98,42.371848,-71.060292,4
193_10,193,42.33376473,-71.12046447,10,42.350406,-71.108279,1
193_100,193,42.33376473,-71.12046447,100,42.396969,-71.123024,6
193_11,193,42.33376473,-71.12046447,11,42.338629,-71.1065,1
193_110,193,42.33376473,-71.12046447,110,42.376369,-71.114025,1
193_12,193,42.33376473,-71.12046447,12,42.33624445,-71.08798563,4
193_122,193,42.33376473,-71.12046447,122,42.345733,-71.100694,1
193_159,193,42.33376473,-71.12046447,159,42.32760387,-71.1108917,1
193_175,193,42.33376473,-71.12046447,175,42.34894857,-71.15027189,5
193_187,193,42.33376473,-71.12046447,187,42.32784317,-71.12536222,4
193_19,193,42.33376473,-71.12046447,19,42.347241,-71.105301,1
193_191,193,42.33376473,-71.12046447,191,42.33209606,-71.12845883,1
193_226,193,42.33376473,-71.12046447,226,42.35154735,-71.12126246,3
193_23,193,42.33376473,-71.12046447,23,42.35892,-71.057629,1
193_233,193,42.33376473,-71.12046447,233,42.34619708,-71.10728681,2
193_279,193,42.33376473,-71.12046447,279,42.306539,-71.107669,1
193_282,193,42.33376473,-71.12046447,282,42.316966,-71.104374,3
193_30,193,42.33376473,-71.12046447,30,42.33462893,-71.10407918,9
193_33,193,42.33376473,-71.12046447,33,42.348706,-71.097009,1
193_332,193,42.33376473,-71.12046447,332,42.34953017,-71.13022771,4
193_342,193,42.33376473,-71.12046447,342,42.34465063,-71.09732501,1
193_344,193,42.33376473,-71.12046447,344,42.34024645,-71.15168806,3
193_346,193,42.33376473,-71.12046447,346,42.33554308,-71.1506152,1
193_35,193,42.33376473,-71.12046447,35,42.35533502,-71.05822917,1
193_354,193,42.33376473,-71.12046447,354,42.34286835,-71.14127841,12
193_357,193,42.33376473,-71.12046447,357,42.3121203,-71.1142981,1
193_359,193,42.33376473,-71.12046447,359,42.3339227,-71.10446509,2
193_364,193,42.33376473,-71.12046447,364,42.3388956,-71.08149976,2
193_376,193,42.33376473,-71.12046447,376,42.3602737,-71.12852452,1
193_39,193,42.33376473,-71.12046447,39,42.3385146,-71.07404083,1
193_42,193,42.33376473,-71.12046447,42,42.35205477,-71.07048687,1
193_48,193,42.33376473,-71.12046447,48,42.356755,-71.055407,4
193_5,193,42.33376473,-71.12046447,5,42.341814,-71.090179,1
193_58,193,42.33376473,-71.12046447,58,42.35553628,-71.0728687,6
193_60,193,42.33376473,-71.12046447,60,42.360185,-71.07086598,1
193_69,193,42.33376473,-71.12046447,69,42.341598,-71.123338,6
193_70,193,42.33376473,-71.12046447,70,42.3722168,-71.12188071,1
193_8,193,42.33376473,-71.12046447,8,42.353334,-71.137313,1
193_80,193,42.33376473,-71.12046447,80,42.36213123,-71.09115601,2
193_81,193,42.33376473,-71.12046447,81,42.352409,-71.062679,1
193_82,193,42.33376473,-71.12046447,82,42.3382668,-71.13894682,6
193_89,193,42.33376473,-71.12046447,89,42.379011,-71.119945,1
193_9,193,42.33376473,-71.12046447,9,42.35169202,-71.11903489,2
193_97,193,42.33376473,-71.12046447,97,42.36919032,-71.11714125,3
194_100,194,42.38614141,-71.0782814,100,42.396969,-71.123024,5
194_104,194,42.38614141,-71.0782814,104,42.380287,-71.125107,1
194_105,194,42.38614141,-71.0782814,105,42.3572185,-71.11387163,1
194_107,194,42.38614141,-71.0782814,107,42.3625,-71.08822,1
194_108,194,42.38614141,-71.0782814,108,42.377945,-71.116865,1
194_111,194,42.38614141,-71.0782814,111,42.40449,-71.123413,1
194_116,194,42.38614141,-71.0782814,116,42.370803,-71.104412,1
194_137,194,42.38614141,-71.0782814,137,42.398365,-71.107818,2
194_139,194,42.38614141,-71.0782814,139,42.36178044,-71.10809952,1
194_15,194,42.38614141,-71.0782814,15,42.36154571,-71.13776207,3
194_151,194,42.38614141,-71.0782814,151,42.358155,-71.052163,1
194_156,194,42.38614141,-71.0782814,156,42.39088802,-71.1096257,1
194_171,194,42.38614141,-71.0782814,171,42.37408991,-71.06905997,1
194_188,194,42.38614141,-71.0782814,188,42.39108438,-71.09039426,15
194_192,194,42.38614141,-71.0782814,192,42.354659,-71.053181,1
194_194,194,42.38614141,-71.0782814,194,42.38614141,-71.0782814,4
194_195,194,42.38614141,-71.0782814,195,42.37150494,-71.07249312,1
194_22,194,42.38614141,-71.0782814,22,42.352175,-71.055547,1
194_234,194,42.38614141,-71.0782814,234,42.3951715,-71.09850592,3
194_235,194,42.38614141,-71.0782814,235,42.38762811,-71.08318716,4
194_236,194,42.38614141,-71.0782814,236,42.39223284,-71.07746601,5
194_280,194,42.38614141,-71.0782814,280,42.380857,-71.070629,2
194_327,194,42.38614141,-71.0782814,327,42.37487847,-71.06383499,2
194_335,194,42.38614141,-71.0782814,335,42.36599433,-71.09522222,1
194_342,194,42.38614141,-71.0782814,342,42.34465063,-71.09732501,3
194_358,194,42.38614141,-71.0782814,358,42.38042947,-71.06055722,2
194_369,194,42.38614141,-71.0782814,369,42.36254854,-71.05737358,1
194_377,194,42.38614141,-71.0782814,377,42.37927325,-71.10341903,3
194_40,194,42.38614141,-71.0782814,40,42.363871,-71.050877,1
194_53,194,42.38614141,-71.0782814,53,42.35082681,-71.08981088,1
194_68,194,42.38614141,-71.0782814,68,42.36507,-71.1031,2
194_77,194,42.38614141,-71.0782814,77,42.386844,-71.09812,1
194_78,194,42.38614141,-71.0782814,78,42.3796581,-71.0939428,8
194_84,194,42.38614141,-71.0782814,84,42.366981,-71.076472,1
194_85,194,42.38614141,-71.0782814,85,42.378338,-71.048927,6
194_90,194,42.38614141,-71.0782814,90,42.370677,-71.076529,1
194_94,194,42.38614141,-71.0782814,94,42.375603,-71.064608,1
194_98,194,42.38614141,-71.0782814,98,42.371848,-71.060292,8
195_10,195,42.37150494,-71.07249312,10,42.350406,-71.108279,1
195_105,195,42.37150494,-71.07249312,105,42.3572185,-71.11387163,2
195_107,195,42.37150494,-71.07249312,107,42.3625,-71.08822,3
195_115,195,42.37150494,-71.07249312,115,42.387995,-71.119084,1
195_117,195,42.37150494,-71.07249312,117,42.36616223,-71.08688294,9
195_141,195,42.37150494,-71.07249312,141,42.36356016,-71.08216792,2
195_143,195,42.37150494,-71.07249312,143,42.369885,-71.069957,4
195_144,195,42.37150494,-71.07249312,144,42.36575798,-71.07699394,1
195_151,195,42.37150494,-71.07249312,151,42.358155,-71.052163,1
195_156,195,42.37150494,-71.07249312,156,42.39088802,-71.1096257,1
195_16,195,42.37150494,-71.07249312,16,42.34807412,-71.07657015,1
195_171,195,42.37150494,-71.07249312,171,42.37408991,-71.06905997,2
195_178,195,42.37150494,-71.07249312,178,42.3595732,-71.10129476,1
195_182,195,42.37150494,-71.07249312,182,42.36769018,-71.07116282,1
195_184,195,42.37150494,-71.07249312,184,42.35775309,-71.10393405,1
195_185,195,42.37150494,-71.07249312,185,42.36544486,-71.08277142,12
195_186,195,42.37150494,-71.07249312,186,42.3481,-71.03764,1
195_189,195,42.37150494,-71.07249312,189,42.36242784,-71.08495474,3
195_190,195,42.37150494,-71.07249312,190,42.365673,-71.064263,5
195_192,195,42.37150494,-71.07249312,192,42.354659,-71.053181,2
195_194,195,42.37150494,-71.07249312,194,42.38614141,-71.0782814,4
195_195,195,42.37150494,-71.07249312,195,42.37150494,-71.07249312,6
195_206,195,42.37150494,-71.07249312,206,42.35980252,-71.05960783,1
195_21,195,42.37150494,-71.07249312,21,42.34652004,-71.08065777,1
195_218,195,42.37150494,-71.07249312,218,42.351586,-71.04569256,3
195_22,195,42.37150494,-71.07249312,22,42.352175,-71.055547,1
195_226,195,42.37150494,-71.07249312,226,42.35154735,-71.12126246,1
195_227,195,42.37150494,-71.07249312,227,42.349496,-71.10057592,1
195_228,195,42.37150494,-71.07249312,228,42.36161932,-71.08043551,4
195_235,195,42.37150494,-71.07249312,235,42.38762811,-71.08318716,1
195_236,195,42.37150494,-71.07249312,236,42.39223284,-71.07746601,3
195_239,195,42.37150494,-71.07249312,239,42.39407224,-71.11133695,1
195_24,195,42.37150494,-71.07249312,24,42.35148193,-71.04436085,2
195_318,195,42.37150494,-71.07249312,318,42.3636929,-71.0875672,2
195_327,195,42.37150494,-71.07249312,327,42.37487847,-71.06383499,2
195_328,195,42.37150494,-71.07249312,328,42.39638681,-71.12011306,1
195_329,195,42.37150494,-71.07249312,329,42.38169983,-71.08377589,1
195_36,195,42.37150494,-71.07249312,36,42.34992828,-71.07739207,6
195_370,195,42.37150494,-71.07249312,370,42.35096144,-71.07782811,4
195_374,195,42.37150494,-71.07249312,374,42.35668335,-71.06166646,3
195_384,195,42.37150494,-71.07249312,384,42.35155308,-71.07569031,6
195_41,195,42.37150494,-71.07249312,41,42.352261,-71.123831,3
195_43,195,42.37150494,-71.07249312,43,42.357143,-71.050699,1
195_46,195,42.37150494,-71.07249312,46,42.34366582,-71.08582377,2
195_54,195,42.37150494,-71.07249312,54,42.354979,-71.063348,1
195_58,195,42.37150494,-71.07249312,58,42.35553628,-71.0728687,1
195_60,195,42.37150494,-71.07249312,60,42.360185,-71.07086598,1
195_61,195,42.37150494,-71.07249312,61,42.348762,-71.082383,2
195_68,195,42.37150494,-71.07249312,68,42.36507,-71.1031,2
195_69,195,42.37150494,-71.07249312,69,42.341598,-71.123338,1
195_72,195,42.37150494,-71.07249312,72,42.36224179,-71.08311072,2
195_76,195,42.37150494,-71.07249312,76,42.366426,-71.105495,3
195_77,195,42.37150494,-71.07249312,77,42.386844,-71.09812,1
195_78,195,42.37150494,-71.07249312,78,42.3796581,-71.0939428,1
195_80,195,42.37150494,-71.07249312,80,42.36213123,-71.09115601,5
195_84,195,42.37150494,-71.07249312,84,42.366981,-71.076472,2
195_85,195,42.37150494,-71.07249312,85,42.378338,-71.048927,3
195_86,195,42.37150494,-71.07249312,86,42.33299892,-71.11634426,1
195_87,195,42.37150494,-71.07249312,87,42.366621,-71.114214,1
195_9,195,42.37150494,-71.07249312,9,42.35169202,-71.11903489,2
195_90,195,42.37150494,-71.07249312,90,42.370677,-71.076529,13
195_94,195,42.37150494,-71.07249312,94,42.375603,-71.064608,1
195_95,195,42.37150494,-71.07249312,95,42.372969,-71.094445,1
195_97,195,42.37150494,-71.07249312,97,42.36919032,-71.11714125,4
195_98,195,42.37150494,-71.07249312,98,42.371848,-71.060292,1
196_1,196,42.31787329,-71.08243078,1,42.387151,-71.075978,1
196_109,196,42.31787329,-71.08243078,109,42.36590788,-71.06446669,1
196_113,196,42.31787329,-71.08243078,113,42.33047365,-71.05701685,1
196_162,196,42.31787329,-71.08243078,162,42.309796,-71.092225,1
196_190,196,42.31787329,-71.08243078,190,42.365673,-71.064263,1
196_196,196,42.31787329,-71.08243078,196,42.31787329,-71.08243078,1
196_201,196,42.31787329,-71.08243078,201,42.316902,-71.091946,2
196_202,196,42.31787329,-71.08243078,202,42.30791,-71.080952,1
196_232,196,42.31787329,-71.08243078,232,42.30412793,-71.07929528,1
196_374,196,42.31787329,-71.08243078,374,42.35668335,-71.06166646,1
196_4,196,42.31787329,-71.08243078,4,42.345392,-71.069616,1
196_42,196,42.31787329,-71.08243078,42,42.35205477,-71.07048687,1
196_5,196,42.31787329,-71.08243078,5,42.341814,-71.090179,1
196_56,196,42.31787329,-71.08243078,56,42.32854046,-71.08416483,1
197_124,197,42.32143814,-71.09126061,124,42.309054,-71.11543,1
197_125,197,42.32143814,-71.09126061,125,42.32176526,-71.10984161,1
197_130,197,42.32143814,-71.09126061,130,42.31727474,-71.06537004,1
197_14,197,42.32143814,-71.09126061,14,42.33741748,-71.10286117,3
197_150,197,42.32143814,-71.09126061,150,42.344137,-71.052608,2
197_151,197,42.32143814,-71.09126061,151,42.358155,-71.052163,3
197_159,197,42.32143814,-71.09126061,159,42.32760387,-71.1108917,4
197_161,197,42.32143814,-71.09126061,161,42.3391085,-71.0514432,1
197_19,197,42.32143814,-71.09126061,19,42.347241,-71.105301,2
197_197,197,42.32143814,-71.09126061,197,42.32143814,-71.09126061,2
197_200,197,42.32143814,-71.09126061,200,42.332817,-71.081198,1
197_25,197,42.32143814,-71.09126061,25,42.341332,-71.076847,2
197_27,197,42.32143814,-71.09126061,27,42.331184,-71.095171,1
197_3,197,42.32143814,-71.09126061,3,42.34011512,-71.10061884,1
197_35,197,42.32143814,-71.09126061,35,42.35533502,-71.05822917,1
197_36,197,42.32143814,-71.09126061,36,42.34992828,-71.07739207,2
197_368,197,42.32143814,-71.09126061,368,42.31786021,-71.07798629,1
197_370,197,42.32143814,-71.09126061,370,42.35096144,-71.07782811,1
197_379,197,42.32143814,-71.09126061,379,42.34254914,-71.07421449,3
197_39,197,42.32143814,-71.09126061,39,42.3385146,-71.07404083,4
197_42,197,42.32143814,-71.09126061,42,42.35205477,-71.07048687,1
197_55,197,42.32143814,-71.09126061,55,42.347265,-71.088088,1
199_130,199,42.31869734,-71.06978148,130,42.31727474,-71.06537004,1
199_138,199,42.31869734,-71.06978148,138,42.326599,-71.066498,1
199_167,199,42.31869734,-71.06978148,167,42.317642,-71.056664,1
199_199,199,42.31869734,-71.06978148,199,42.31869734,-71.06978148,3
199_342,199,42.31869734,-71.06978148,342,42.34465063,-71.09732501,2
199_360,199,42.31869734,-71.06978148,360,42.3294633,-71.0901582,1
199_42,199,42.31869734,-71.06978148,42,42.35205477,-71.07048687,1
199_48,199,42.31869734,-71.06978148,48,42.356755,-71.055407,1
199_54,199,42.31869734,-71.06978148,54,42.354979,-71.063348,1
199_57,199,42.31869734,-71.06978148,57,42.34054262,-71.08138848,1
199_59,199,42.31869734,-71.06978148,59,42.351356,-71.059367,1
199_92,199,42.31869734,-71.06978148,92,42.313917,-71.04025,1
199_93,199,42.31869734,-71.06978148,93,42.32033974,-71.05118036,3
20_100,20,42.35991176,-71.05142981,100,42.396969,-71.123024,1
20_109,20,42.35991176,-71.05142981,109,42.36590788,-71.06446669,1
20_113,20,42.35991176,-71.05142981,113,42.33047365,-71.05701685,1
20_117,20,42.35991176,-71.05142981,117,42.36616223,-71.08688294,1
20_119,20,42.35991176,-71.05142981,119,42.335741,-71.03877,6
20_120,20,42.35991176,-71.05142981,120,42.356052,-71.069849,2
20_121,20,42.35991176,-71.05142981,121,42.335693,-71.045859,4
20_13,20,42.35991176,-71.05142981,13,42.33671641,-71.06880777,3
20_134,20,42.35991176,-71.05142981,134,42.350413,-71.07655,1
20_135,20,42.35991176,-71.05142981,135,42.344827,-71.028664,5
20_136,20,42.35991176,-71.05142981,136,42.344796,-71.031614,12
20_141,20,42.35991176,-71.05142981,141,42.36356016,-71.08216792,1
20_143,20,42.35991176,-71.05142981,143,42.369885,-71.069957,3
20_150,20,42.35991176,-71.05142981,150,42.344137,-71.052608,9
20_151,20,42.35991176,-71.05142981,151,42.358155,-71.052163,2
20_152,20,42.35991176,-71.05142981,152,42.345901,-71.063187,1
20_157,20,42.35991176,-71.05142981,157,42.35317809,-71.04817357,17
20_16,20,42.35991176,-71.05142981,16,42.34807412,-71.07657015,1
20_163,20,42.35991176,-71.05142981,163,42.344792,-71.044024,6
20_167,20,42.35991176,-71.05142981,167,42.317642,-71.056664,1
20_171,20,42.35991176,-71.05142981,171,42.37408991,-71.06905997,1
20_175,20,42.35991176,-71.05142981,175,42.34894857,-71.15027189,4
20_182,20,42.35991176,-71.05142981,182,42.36769018,-71.07116282,4
20_186,20,42.35991176,-71.05142981,186,42.3481,-71.03764,9
20_188,20,42.35991176,-71.05142981,188,42.39108438,-71.09039426,1
20_189,20,42.35991176,-71.05142981,189,42.36242784,-71.08495474,7
20_190,20,42.35991176,-71.05142981,190,42.365673,-71.064263,11
20_192,20,42.35991176,-71.05142981,192,42.354659,-71.053181,10
20_195,20,42.35991176,-71.05142981,195,42.37150494,-71.07249312,1
20_20,20,42.35991176,-71.05142981,20,42.35991176,-71.05142981,14
20_21,20,42.35991176,-71.05142981,21,42.34652004,-71.08065777,1
20_218,20,42.35991176,-71.05142981,218,42.351586,-71.04569256,12
20_22,20,42.35991176,-71.05142981,22,42.352175,-71.055547,22
20_222,20,42.35991176,-71.05142981,222,42.343749,-71.062256,4
20_23,20,42.35991176,-71.05142981,23,42.35892,-71.057629,3
20_24,20,42.35991176,-71.05142981,24,42.35148193,-71.04436085,34
20_25,20,42.35991176,-71.05142981,25,42.341332,-71.076847,1
20_280,20,42.35991176,-71.05142981,280,42.380857,-71.070629,2
20_29,20,42.35991176,-71.05142981,29,42.363732,-71.124565,1
20_296,20,42.35991176,-71.05142981,296,42.3334,-71.02495,1
20_30,20,42.35991176,-71.05142981,30,42.33462893,-71.10407918,1
20_31,20,42.35991176,-71.05142981,31,42.34881026,-71.04167744,4
20_327,20,42.35991176,-71.05142981,327,42.37487847,-71.06383499,3
20_345,20,42.35991176,-71.05142981,345,42.35182807,-71.06781138,1
20_35,20,42.35991176,-71.05142981,35,42.35533502,-71.05822917,5
20_356,20,42.35991176,-71.05142981,356,42.37412455,-71.054812,4
20_358,20,42.35991176,-71.05142981,358,42.38042947,-71.06055722,1
20_36,20,42.35991176,-71.05142981,36,42.34992828,-71.07739207,1
20_361,20,42.35991176,-71.05142981,361,42.34924377,-71.0972821,1
20_365,20,42.35991176,-71.05142981,365,42.3494261,-71.0620996,2
20_366,20,42.35991176,-71.05142981,366,42.34278116,-71.05747275,1
20_369,20,42.35991176,-71.05142981,369,42.36254854,-71.05737358,8
20_370,20,42.35991176,-71.05142981,370,42.35096144,-71.07782811,3
20_374,20,42.35991176,-71.05142981,374,42.35668335,-71.06166646,2
20_377,20,42.35991176,-71.05142981,377,42.37927325,-71.10341903,4
20_40,20,42.35991176,-71.05142981,40,42.363871,-71.050877,25
20_41,20,42.35991176,-71.05142981,41,42.352261,-71.123831,1
20_42,20,42.35991176,-71.05142981,42,42.35205477,-71.07048687,2
20_43,20,42.35991176,-71.05142981,43,42.357143,-71.050699,3
20_48,20,42.35991176,-71.05142981,48,42.356755,-71.055407,3
20_49,20,42.35991176,-71.05142981,49,42.351146,-71.066289,7
20_50,20,42.35991176,-71.05142981,50,42.35114198,-71.07329249,1
20_52,20,42.35991176,-71.05142981,52,42.348717,-71.085954,2
20_53,20,42.35991176,-71.05142981,53,42.35082681,-71.08981088,1
20_54,20,42.35991176,-71.05142981,54,42.354979,-71.063348,3
20_55,20,42.35991176,-71.05142981,55,42.347265,-71.088088,2
20_57,20,42.35991176,-71.05142981,57,42.34054262,-71.08138848,3
20_59,20,42.35991176,-71.05142981,59,42.351356,-71.059367,15
20_6,20,42.35991176,-71.05142981,6,42.36121165,-71.0653062,3
20_60,20,42.35991176,-71.05142981,60,42.360185,-71.07086598,1
20_61,20,42.35991176,-71.05142981,61,42.348762,-71.082383,3
20_64,20,42.35991176,-71.05142981,64,42.3510045,-71.04930013,17
20_65,20,42.35991176,-71.05142981,65,42.34776345,-71.04535997,3
20_67,20,42.35991176,-71.05142981,67,42.3581,-71.093198,1
20_7,20,42.35991176,-71.05142981,7,42.35339051,-71.0445714,3
20_71,20,42.35991176,-71.05142981,71,42.383405,-71.107593,1
20_72,20,42.35991176,-71.05142981,72,42.36224179,-71.08311072,3
20_73,20,42.35991176,-71.05142981,73,42.373231,-71.120886,2
20_74,20,42.35991176,-71.05142981,74,42.373268,-71.118579,2
20_80,20,42.35991176,-71.05142981,80,42.36213123,-71.09115601,1
20_84,20,42.35991176,-71.05142981,84,42.366981,-71.076472,2
20_85,20,42.35991176,-71.05142981,85,42.378338,-71.048927,1
20_86,20,42.35991176,-71.05142981,86,42.33299892,-71.11634426,1
20_89,20,42.35991176,-71.05142981,89,42.379011,-71.119945,1
20_9,20,42.35991176,-71.05142981,9,42.35169202,-71.11903489,2
20_90,20,42.35991176,-71.05142981,90,42.370677,-71.076529,1
20_93,20,42.35991176,-71.05142981,93,42.32033974,-71.05118036,1
20_94,20,42.35991176,-71.05142981,94,42.375603,-71.064608,2
20_98,20,42.35991176,-71.05142981,98,42.371848,-71.060292,2
200_108,200,42.332817,-71.081198,108,42.377945,-71.116865,2
200_109,200,42.332817,-71.081198,109,42.36590788,-71.06446669,2
200_110,200,42.332817,-71.081198,110,42.376369,-71.114025,1
200_117,200,42.332817,-71.081198,117,42.36616223,-71.08688294,1
200_12,200,42.332817,-71.081198,12,42.33624445,-71.08798563,2
200_125,200,42.332817,-71.081198,125,42.32176526,-71.10984161,1
200_13,200,42.332817,-71.081198,13,42.33671641,-71.06880777,2
200_138,200,42.332817,-71.081198,138,42.326599,-71.066498,1
200_163,200,42.332817,-71.081198,163,42.344792,-71.044024,1
200_19,200,42.332817,-71.081198,19,42.347241,-71.105301,1
200_21,200,42.332817,-71.081198,21,42.34652004,-71.08065777,1
200_22,200,42.332817,-71.081198,22,42.352175,-71.055547,3
